  41  28.70    0.9577    1.0000    1.0000    1.0000    1.0000    2.2229    2.1289    2.1289    2.1289    2.1289   -2.2229    0.2712    0.2427   -0.6663    0.2730
  42  29.40    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289   -2.0305    0.5629   -0.0010   -0.4241    0.0875
  43  30.10    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289   -1.5378    0.5050   -0.2152   -0.2584   -0.0662
  44  30.80    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289   -0.7787    0.2293   -0.3582   -0.2010   -0.1541
  45  31.50    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289   -0.1514    0.0069   -0.2705   -0.1541   -0.1136
  46  32.20    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289    0.0949    0.0887   -0.2231   -0.1448   -0.0965
  47  32.90    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289    0.2161    0.1191   -0.0455   -0.0898   -0.0765
  48  33.60    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289    0.1566    0.0471    0.0815    0.0232   -0.0516
  49  34.30    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289    0.1315   -0.0267    0.0995    0.0575   -0.0447
  50  35.00    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289   -0.0092    0.0555   -0.0254    0.0118    0.0041
  51  35.70    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289    0.0199   -0.0079   -0.0120   -0.0030    0.0291
  52  36.40    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289   -0.0103    0.0131   -0.0541   -0.0145    0.0102
  53  37.10    1.0000    1.0000    1.0000    1.0000    1.0000    2.1289    2.1289    2.1289    2.1289    2.1289   -0.0061   -0.0032   -0.0822   -0.0188    0.0019
