  16  11.20    0.2740    1.0000    1.0000    0.8789    1.0000    7.6672    2.1011    2.1011    2.3905    2.1011    7.6672    0.3455   -1.1328    2.3905   -0.2577
  17  11.90    0.2589    1.0000    1.0000    0.7890    1.0000    8.1153    2.1011    2.1011    2.6629    2.1011    8.1153    0.5613   -1.1116    2.6629   -0.4841
  18  12.60    0.2736    1.0000    1.0000    0.7989    1.0000    7.6789    2.1011    2.1011    2.6301    2.1011    7.6789    0.8372   -0.7693    2.6301   -0.6949
  19  13.30    0.3723    1.0000    1.0000    0.8446    1.0000    5.6441    2.1011    2.1011    2.4878    2.1011    5.6441    0.5404   -0.0856    2.4878   -0.8359
  20  14.00    0.5593    1.0000    1.0000    0.9171    1.0000    3.7570    2.1011    2.1011    2.2911    2.1011    3.7570   -0.4850    0.2613    2.2911   -0.9043
  21  14.70    0.9473    1.0000    1.0000    0.9620    1.0000    2.2180    2.1011    2.1011    2.1842    2.1011    2.2180   -1.5782    0.0478    2.1842   -0.8835
  22  15.40    1.0000    0.8698    1.0000    0.9252    1.0000    2.1011    2.4156    2.1011    2.2710    2.1011    0.5160   -2.4156   -0.4420    2.2710   -0.7141
  23  16.10    1.0000    0.6491    1.0000    0.8534    1.0000    2.1011    3.2370    2.1011    2.4622    2.1011    0.2759   -3.2370   -1.1904    2.4622   -0.3927
  24  16.80    1.0000    0.6435    1.0000    0.8146    1.0000    2.1011    3.2652    2.1011    2.5794    2.1011    0.1945   -3.2652   -1.7812    2.5794   -0.0092
  25  17.50    1.0000    0.7138    0.9737    0.8517    1.0000    2.1011    2.9437    2.1579    2.4671    2.1011    0.2019   -2.9437   -2.1579    2.4671    0.2525
  26  18.20    1.0000    0.8531    0.9371    0.9747    1.0000    2.1011    2.4628    2.2422    2.1556    2.1011   -0.1523   -2.4628   -2.2422    2.1556    0.3278
  27  18.90    1.0000    0.9876    0.9548    1.0000    1.0000    2.1011    2.1275    2.2007    2.1011    2.1011   -0.5233   -2.1275   -2.2007    1.7126    0.2746
  28  19.60    1.0000    0.9199    1.0000    1.0000    1.0000    2.1011    2.2840    2.1011    2.1011    2.1011   -0.8097   -2.2840   -1.8881    1.1967    0.2340
  29  20.30    1.0000    0.7743    1.0000    1.0000    1.0000    2.1011    2.7136    2.1011    2.1011    2.1011   -0.8078   -2.7136   -1.3784    0.6373    0.2686
  30  21.00    1.0000    0.7144    1.0000    1.0000    1.0000    2.1011    2.9409    2.1011    2.1011    2.1011   -0.5556   -2.9409   -0.9372    0.0472    0.3899
  31  21.70    1.0000    0.8927    1.0000    1.0000    1.0000    2.1011    2.3536    2.1011    2.1011    2.1011    0.1172   -2.3536   -0.8451   -0.4058    0.6320
  32  22.40    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.9060   -1.5031   -1.0801   -0.8505    0.8568
  33  23.10    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    1.4387   -0.5362   -1.2307   -1.2864    1.0110
  34  23.80    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    1.6700    0.3687   -1.2267   -1.6015    1.0542
  35  24.50    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    1.3651    0.5231   -0.9948   -1.8004    1.0413
  36  25.20    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.8610    0.2843   -0.5174   -1.7529    0.9932
  37  25.90    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.0774    0.0458   -0.2784   -1.5015    0.7963
  38  26.60    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011   -0.8315   -0.3153    0.0099   -1.1861    0.5805
  39  27.30    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011   -1.5413   -0.3964    0.2171   -0.8849    0.4664
  40  28.00    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011   -1.9079    0.0837    0.1847   -0.5769    0.3506
  41  28.70    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011   -2.0149    0.5689    0.1984   -0.3086    0.1938
  42  29.40    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011   -1.8633    0.7371   -0.0316   -0.1465    0.0234
  43  30.10    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011   -1.4295    0.5833   -0.2265   -0.0490   -0.1155
  44  30.80    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011   -0.7196    0.1904   -0.3384   -0.0307   -0.1704
  45  31.50    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011   -0.1115   -0.0552   -0.2412   -0.0198   -0.1213
  46  32.20    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.1247    0.0258   -0.1604   -0.0552   -0.0941
  47  32.90    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.2441    0.0593   -0.0120   -0.0558   -0.0877
  48  33.60    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.2073   -0.0003    0.0430    0.0199   -0.0646
  49  34.30    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.1795   -0.0538    0.0397    0.0419   -0.0481
  50  35.00    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.0219    0.0332   -0.0463    0.0055    0.0002
  51  35.70    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.0472   -0.0159   -0.0136   -0.0085    0.0235
  52  36.40    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.0100    0.0046   -0.0528   -0.0173    0.0046
  53  37.10    1.0000    1.0000    1.0000    1.0000    1.0000    2.1011    2.1011    2.1011    2.1011    2.1011    0.0094    0.0011   -0.0804   -0.0201   -0.0031
