    2   19   -44.00   400.00    49.91094   156.21098    46.597     6.5969     3.297899961    -1.471599936    -1.826300025     3.561500072     4.400899887    -1.816599965   20  225.37   39.41   15.50   74.57    95.75    88.41  130.70  307.13   39.83   29.56   60.39    1.53    -5.02
    2   20   -44.00   425.00    49.73390   155.98428    46.597     4.9593     2.402600050    -1.332900047    -1.069700003     2.705499887     3.390899897    -1.196499944   20  236.03   39.82   14.94   75.63   105.69    85.87  133.21  304.12   40.85   30.51   59.17    4.00     1.94
    2   21   -44.00   450.00    49.55687   155.75757    46.597     4.3574     2.260600090    -1.300200105    -0.960399985     2.356800079     2.896199942    -1.089699984   20  237.42   40.69   16.03   74.62   106.12    85.44  134.39  304.21   41.90   29.48   60.13    4.40     3.60
    2   22   -44.00   475.00    49.37983   155.53087    46.597     2.7064     1.548300028    -0.827700019    -0.720600009     1.453299999     1.681699991    -0.764299989   20  231.89   41.96   17.60   72.65    99.48    87.01  134.34  307.42   42.85   27.59   62.23    2.85     1.47
    3    1   -22.00   -50.00    52.98183   160.53456    39.798     0.8297     0.115000002    -0.689199984     0.574199975     0.624700010    -0.025599999     0.171499997   20  233.57  328.77   81.58   58.49   -31.89  -170.12  186.52  285.05   40.33   28.23   15.43   57.13   -82.84
    3    2   -22.00   -25.00    52.80480   160.30786    39.798     2.1822     1.053200006    -1.797999978     0.744799972     1.339200020     0.762600005     0.111400001   20  305.55   65.08   32.95   72.28   145.98    61.75  176.27  300.42   74.37   22.22   53.95   26.80   -26.82
    3    3   -22.00     0.00    52.62776   160.08115    39.798     3.0994     1.695700049    -1.572300076    -0.123400003     2.185300112     1.556699991     0.284900010   20  293.15   64.49   20.99   75.78   136.70    74.40  167.07  314.34   68.42   29.11   56.50   15.11    39.97
    3    4   -22.00    25.00    52.45073   159.85445    39.798     3.6240     1.856500030    -0.906200051    -0.950299978     2.367000103     2.468300104     0.389400005   20  218.28   43.18    9.70   80.34    85.16    90.83  132.47  314.19  223.05   35.33   54.65    0.81    61.46
    3    5   -22.00    50.00    52.27369   159.62773    39.798     3.8365     2.141299963    -1.081200004    -1.060099959     2.244299889     2.566499949    -0.308899999   20  224.91   41.63   13.67   76.36    93.19    89.23  132.27  310.57   41.81   31.35   58.64    0.75    36.28
    3    6   -22.00    75.00    52.09665   159.40103    39.798     3.8189     2.480400085    -1.136300087    -1.344099998     1.514600039     2.438899994    -1.310400009   20  231.08   34.54   21.29   69.51   105.46    84.07  129.14  294.58   36.62   24.29   65.00    5.56    -1.11
    3    7   -22.00   100.00    51.91962   159.17432    39.798     4.0456     2.884999990    -0.617100000    -2.267899990     1.317000031     2.209000111    -1.731500030   20  213.57   31.22   25.28   64.74    92.12    89.00  121.97  299.13   31.65   19.73   70.24    0.90   -22.16
    3    8   -22.00   125.00    51.74258   158.94762    39.798     4.8176     3.752500057    -0.323699951    -3.428800106     1.231799960     1.723299980    -2.589600086   20  204.82   33.21   32.17   58.10    82.88    94.46  119.98  316.79  210.85   13.00   76.44    3.79   -41.93
    3    9   -22.00   150.00    51.56554   158.72092    39.798     5.6379     4.328999996    -0.051899910    -4.277100086     1.537500024     1.490800023    -3.251699924   20  195.68   38.81   35.53   56.71    70.83   103.20  119.35  345.94  211.48   10.80   74.49   11.00   -49.40
    3   10   -22.00   175.00    51.38851   158.49420    39.798     6.7948     5.119400024     0.035500050    -5.154900074     1.871399999     1.509400010    -4.166299820   20  192.86   42.27   37.37   56.36    65.87   107.34  119.92  356.72  212.45    9.80   72.48   14.37   -53.91
    3   11   -22.00   200.00    51.21147   158.26750    39.798     8.1081     5.728000164    -0.002000332    -5.725999832     2.633800030     2.378700018    -5.070400238   20  192.51   43.82   34.85   59.25    63.47   107.27  121.39  352.47  214.79   12.64   70.36   14.78   -56.62
    3   12   -22.00   225.00    51.03444   158.04079    39.798     9.8806     6.375899792    -0.222299576    -6.153600216     4.281599998     3.802799940    -5.541200161   20  190.49   45.67   30.66   64.15    58.77   107.09  123.09  346.97  218.04   17.45   66.43   15.33   -46.86
    3   13   -22.00   250.00    50.85740   157.81409    39.798    10.4590     6.326600075    -0.296000004    -6.030600071     4.912700176     4.592700005    -5.590499878   20  191.07   45.41   28.00   66.30    58.90   105.36  123.92  342.05  219.11   19.88   65.31   14.03   -45.22
    3   14   -22.00   275.00    50.68036   157.58737    39.798    10.7101     6.103300095    -0.474800110    -5.628499985     5.420400143     5.074200153    -5.469999790   20  192.07   45.89   25.81   68.11    58.90   104.03  125.25  339.07  220.57   21.90   64.18   13.00   -42.72
    3   15   -22.00   300.00    50.50332   157.36067    39.798    10.5649     5.640399933    -0.928100109    -4.712299824     5.556600094     5.591100216    -5.156599998   20  199.25   44.53   22.26   69.69    66.39    99.31  127.33  329.73  221.28   24.14   64.14    8.73   -41.76
    3   16   -22.00   325.00    50.32629   157.13396    39.798    10.7495     5.600599766    -1.498699665    -4.101900101     5.493700027     6.359099865    -4.821499825   20  212.04   40.66   19.44   70.77    81.86    92.86  128.42  315.30  219.72   25.71   64.12    2.70   -36.68
    3   17   -22.00   350.00    50.14925   156.90726    39.798    10.9826     5.510300159    -1.847000122    -3.663300037     5.530799866     7.097099781    -4.232399940   20  220.41   38.01   17.50   72.51    92.29    89.28  128.59  306.91   38.23   27.51   62.48    0.69   -26.71
    3   18   -22.00   375.00    49.97221   156.68054    39.798     9.4557     4.560299873    -1.763799906    -2.796499968     4.959099770     6.303899765    -3.131400108   20  223.06   38.40   16.03   74.02    94.48    88.72  129.44  306.53   38.76   29.01   60.96    1.23   -17.92
    3   19   -22.00   400.00    49.79518   156.45384    39.798     7.3138     3.431699991    -1.632400036    -1.799299955     3.802200079     5.085499763    -2.102299929   20  231.61   37.57   15.21   75.23   103.57    86.35  130.56  302.47   38.50   30.13   59.62    3.53    -9.08
    3   20   -22.00   425.00    49.61814   156.22713    39.798     5.5987     2.614900112    -1.568700075    -1.046200037     2.880700111     3.984699965    -1.404399991   20  242.71   37.66   15.36   76.03   114.26    83.56  132.95  298.93   39.22   30.74   58.50    6.25     0.55
    3   21   -22.00   450.00    49.44110   156.00043    39.798     4.9366     2.438999891    -1.513199806    -0.925800025     2.610399961     3.407299995    -1.186699986   20  243.04   39.49   15.79   75.46   112.75    83.76  134.60  300.89   41.06   30.19   59.08    6.04     4.52
    3   22   -22.00   475.00    49.26407   155.77371    39.798     2.6505     1.341699958    -0.877599955    -0.464100003     1.479099989     1.762300014    -0.589399993   20  244.75   42.16   15.81   75.35   111.82    83.99  137.06  303.84   43.68   30.10   59.23    5.81     7.89
    4    1     0.00   -50.00    52.86607   160.77742    33.000     0.9314    -0.240500003    -0.503399968     0.743900001     0.542200029    -0.334399998     0.222700000   20  227.07  329.08   50.93   75.62   -18.66  -139.40  195.83   92.98  345.24   38.41   15.67   47.35   -32.36
    4    2     0.00   -25.00    52.68904   160.55070    33.000     1.6715     0.246900007    -1.255599976     1.008700013     1.336799979     0.106700003     0.332899988   20  329.30   63.62   39.90   86.39   174.37    50.23  185.06  299.66   66.62   29.86   35.94   39.67   -74.76
    4    3     0.00     0.00    52.51200   160.32401    33.000     1.8866    -0.286799997    -0.741299987     1.028100014     1.361500025     0.606000006     0.703400016   20  338.26  240.97   37.15   84.51  -170.88   -53.20  184.08  301.77   56.87   39.14   29.73   36.61    -3.32
    4    4     0.00    25.00    52.33496   160.09731    33.000     1.9043     0.365500003    -0.537199974     0.171700001     1.113800049     1.515799999     0.284500003   20  299.90   40.58    9.56   88.21   169.18    80.61  139.57  301.02   40.87   42.47   46.00    9.39    49.67
    4    5     0.00    50.00    52.15793   159.87059    33.000     2.7960     1.137300014    -0.717400014    -0.419900000     1.807500005     1.875699997    -0.304399997   20  241.89   45.04   11.02   79.44   106.56    86.82  137.76  311.08   45.62   34.37   55.45    3.12    18.12
    4    6     0.00    75.00    51.98089   159.64389    33.000     2.3711     1.230900049    -0.504300058    -0.726599991     1.360599995     1.271499991    -1.078199983   20  214.43   46.67   19.42   70.99    78.44    94.04  133.49  323.15  225.35   25.88   63.79    3.82   -35.22
    4    7     0.00   100.00    51.80386   159.41718    33.000     2.8929     1.940899968    -0.065500021    -1.875399947     1.066100001     1.124099970    -1.711599946   20  195.73   41.84   30.63   62.00    67.14   102.95  122.34  339.62  215.67   16.05   70.12   11.42   -53.75
    4    8     0.00   125.00    51.62682   159.19048    33.000     4.1641     3.012300014     0.200700045    -3.213000059     1.130399942     0.822899997    -2.711800098   20  188.78   45.46   39.32   56.70    60.05   112.24  119.73    4.58  212.81    9.14   69.27   18.44   -61.06
    4    9     0.00   150.00    51.44978   158.96376    33.000     5.2382     3.661299944     0.429899931    -4.091199875     1.345499992     0.906099975    -3.609200001   20  185.51   48.57   41.57   57.05    55.05   116.94  119.68   10.54  213.12    8.30   66.01   22.34   -67.42
    4   10     0.00   175.00    51.27275   158.73706    33.000     6.9971     4.856699944     0.352700233    -5.209400177     2.111200094     1.216500044    -4.724299908   20  184.83   50.62   41.40   58.42    52.36   118.30  120.77   11.13  214.87    9.21   64.25   23.82   -60.81
    4   11     0.00   200.00    51.09571   158.51035    33.000     8.4865     5.634699821     0.256000042    -5.890699863     3.029000044     2.087500095    -5.632400036   20  185.10   50.91   38.43   61.06    51.13   116.47  122.10    6.16  217.37   12.22   63.65   22.96   -59.10
    4   12     0.00   225.00    50.91867   158.28365    33.000     9.9514     6.139400005     0.134300232    -6.273700237     4.330500126     3.205300093    -6.215000153   20  184.59   51.37   34.85   64.51    48.87   114.61  123.53    0.52  220.22   16.02   62.20   22.08   -53.75
    4   13     0.00   250.00    50.74163   158.05693    33.000    10.6126     6.101699829     0.138700008    -6.240399837     5.082799911     4.082699776    -6.288599968   20  184.41   50.75   31.81   66.81    48.32   112.42  124.20  355.23  221.53   18.81   61.56   20.52   -51.92
    4   14     0.00   275.00    50.56460   157.83023    33.000    10.7251     5.842100143    -0.150300026    -5.691800117     5.350399971     4.844799995    -6.134099960   20  188.43   48.60   27.80   68.05    53.25   107.51  125.41  346.38  221.87   21.17   62.84   16.20   -52.78
    4   15     0.00   300.00    50.38756   157.60352    33.000    10.7625     5.520899773    -0.733899593    -4.787000179     5.643700123     5.514900208    -5.833600044   20  196.48   46.46   23.39   69.46    62.10   101.44  127.65  334.98  222.40   23.63   63.78   10.71   -51.03
    4   16     0.00   325.00    50.21053   157.37682    33.000    11.1309     5.603799820    -1.406399727    -4.197400093     5.875899792     6.328999996    -5.426099777   20  208.57   42.97   19.97   70.61    76.43    94.87  129.15  320.86  221.35   25.46   64.07    4.60   -43.82
    4   17     0.00   350.00    50.03349   157.15010    33.000    10.9674     5.343100071    -1.701300144    -3.641799927     5.798500061     6.798299789    -4.601399899   20  216.72   40.41   17.75   72.29    86.48    91.12  129.51  312.14  220.06   27.28   62.70    1.07   -33.84
    4   18     0.00   375.00    49.85645   156.92340    33.000     9.3924     4.354700089    -1.695600033    -2.659100056     4.934700012     6.248899937    -3.393300056   20  224.92   38.48   16.09   74.01    96.19    88.22  129.92  305.88   38.97   28.99   60.95    1.71   -24.75
    4   19     0.00   400.00    49.67942   156.69669    33.000     7.3662     3.315500021    -1.681300044    -1.634199977     3.771899939     5.198299885    -2.221400023   20  236.40   36.87   15.30   75.55   108.88    84.94  131.02  299.89   38.14   30.37   59.16    4.90   -12.46
    4   20     0.00   425.00    49.50238   156.46999    33.000     5.6183     2.505399942    -1.629199982    -0.876200020     2.813100100     4.113399982    -1.372699976   20  248.09   36.55   15.44   76.75   120.62    81.99  133.17  295.98   38.39   31.30   57.52    7.79     1.78
    4   21     0.00   450.00    49.32534   156.24329    33.000     4.5211     2.096999884    -1.485599875    -0.611400008     2.388799906     3.213200092    -0.972999990   20  251.39   39.32   15.63   76.66   121.11    81.77  136.11  298.44   41.23   31.18   57.58    8.00     8.08
