158.99606    50.86419     19.40      212.3    82.8     -98.0    5.755    158.99606    50.86419    
159.23891    50.74843     12.60      216.2    81.2     -100.0   6.084    159.23891    50.74843    
159.48177    50.63267     5.81       218.4    80.8     -100.5   6.299    159.48177    50.63267    
157.55508    51.26595     53.40      203.2    87.8     -92.6    1.099    157.55508    51.26595    
157.79794    51.15019     46.60      197.5    87.1     -94.2    2.374    157.79794    51.15019    
158.04079    51.03443     39.80      199.9    86.1     -93.0    3.606    158.04079    51.03443    
158.28365    50.91867     33.00      206.2    84.8     -93.4    4.511    158.28365    50.91867    
158.52649    50.80291     26.20      208.6    83.9     -94.7    5.288    158.52649    50.80291    
158.76935    50.68715     19.40      210.3    83.3     -95.9    5.814    158.76935    50.68715    
159.01221    50.57139     12.60      212.0    82.7     -97.0    6.341    159.01221    50.57139    
159.25505    50.45563     5.81       212.2    82.7     -97.1    6.623    159.25505    50.45563    
157.32837    51.08892     53.40      218.1    87.1     -83.5    1.299    157.32837    51.08892    
157.57123    50.97316     46.60      213.4    85.5     -86.9    2.363    157.57123    50.97316    
157.81409    50.85740     39.80      208.7    84.8     -89.9    3.601    157.81409    50.85740    
158.05693    50.74163     33.00      209.5    84.5     -90.8    4.727    158.05693    50.74163    
158.29979    50.62587     26.20      209.4    84.3     -91.6    5.637    158.29979    50.62587    
158.54265    50.51011     19.40      206.8    84.0     -93.1    6.303    158.54265    50.51011    
158.78549    50.39435     12.60      207.7    83.7     -93.5    6.906    158.78549    50.39435    
159.02835    50.27859     5.81       208.5    83.6     -93.8    7.199    159.02835    50.27859    
157.10167    50.91188     53.40      228.2    84.5     -77.9    1.576    157.10167    50.91188    
157.34453    50.79612     46.60      221.2    84.7     -80.4    2.825    157.34453    50.79612    
157.58737    50.68036     39.80      215.2    84.1     -84.4    4.005    157.58737    50.68036    
157.83023    50.56460     33.00      214.4    83.9     -85.7    4.945    157.83023    50.56460    
158.07309    50.44884     26.20      212.0    84.5     -86.9    6.079    158.07309    50.44884    
158.31593    50.33308     19.40      209.2    84.4     -88.6    6.891    158.31593    50.33308    
158.55879    50.21732     12.60      207.3    84.6     -89.5    7.506    158.55879    50.21732    
158.80164    50.10155     5.81       206.5    84.8     -89.8    7.807    158.80164    50.10155    
156.87495    50.73484     53.40      220.3    87.5     -76.7    1.945    156.87495    50.73484    
157.11781    50.61908     46.60      215.9    86.8     -78.7    3.687    157.11781    50.61908    
157.36067    50.50332     39.80      215.8    85.7     -80.4    4.906    157.36067    50.50332    
157.60352    50.38756     33.00      216.2    84.5     -81.5    5.585    157.60352    50.38756    
157.84637    50.27180     26.20      214.0    84.5     -83.1    6.427    157.84637    50.27180    
158.08923    50.15604     19.40      211.9    84.6     -84.6    7.095    158.08923    50.15604    
158.33208    50.04028     12.60      211.0    85.0     -85.0    7.611    158.33208    50.04028    
158.57494    49.92452     5.81       208.9    85.0     -86.2    8.000    158.57494    49.92452    
156.64825    50.55781     53.40      214.4    87.3     -76.5    2.056    156.64825    50.55781    
156.89111    50.44205     46.60      217.9    87.1     -75.6    3.655    156.89111    50.44205    
157.13396    50.32629     39.80      216.5    86.6     -77.7    5.310    157.13396    50.32629    
157.37682    50.21053     33.00      215.5    85.8     -79.3    6.369    157.37682    50.21053    
157.61967    50.09476     26.20      216.3    85.4     -79.8    6.845    157.61967    50.09476    
157.86252    49.97900     19.40      215.4    85.3     -80.6    7.174    157.86252    49.97900    
158.10538    49.86324     12.60      213.8    85.5     -81.3    7.442    158.10538    49.86324    
158.34824    49.74748     5.81       211.1    85.4     -82.6    7.678    158.34824    49.74748    
156.42155    50.38077     53.40      214.6    86.8     -74.2    1.857    156.42155    50.38077    
156.66440    50.26501     46.60      217.8    87.1     -74.2    3.588    156.66440    50.26501    
156.90726    50.14925     39.80      217.6    86.9     -75.3    5.049    156.90726    50.14925    
157.15010    50.03349     33.00      216.5    86.2     -76.5    5.943    157.15010    50.03349    
157.39296    49.91773     26.20      216.0    85.9     -77.9    6.627    157.39296    49.91773    
157.63582    49.80197     19.40      213.0    85.8     -79.9    7.293    157.63582    49.80197    
157.87866    49.68621     12.60      212.6    85.8     -80.1    7.345    157.87866    49.68621    
158.12152    49.57045     5.81       210.8    86.0     -81.2    7.813    158.12152    49.57045    
156.19484    50.20374     53.40      214.5    87.9     -74.6    1.920    156.19484    50.20374    
156.43770    50.08797     46.60      219.3    87.7     -72.7    3.304    156.43770    50.08797    
156.68054    49.97221     39.80      220.3    87.3     -72.8    4.408    156.68054    49.97221    
156.92340    49.85645     33.00      217.3    86.7     -74.6    5.387    156.92340    49.85645    
157.16626    49.74069     26.20      214.0    86.4     -77.4    6.402    157.16626    49.74069    
157.40910    49.62493     19.40      211.6    86.5     -79.7    7.404    157.40910    49.62493    
157.65196    49.50917     12.60      211.0    86.5     -79.9    7.514    157.65196    49.50917    
157.89482    49.39341     5.81       211.7    86.6     -79.8    7.478    157.89482    49.39341    
155.96814    50.02670     53.40      224.0    89.8     -68.8    1.580    155.96814    50.02670    
156.21098    49.91094     46.60      219.5    88.4     -68.8    2.648    156.21098    49.91094    
156.45384    49.79518     39.80      219.8    87.7     -68.9    3.432    156.45384    49.79518    
156.69670    49.67942     33.00      216.2    87.2     -72.7    4.583    156.69670    49.67942    
156.93954    49.56366     26.20      211.7    86.9     -77.2    5.952    156.93954    49.56366    
157.18240    49.44790     19.40      210.2    86.9     -79.4    6.834    157.18240    49.44790    
157.42525    49.33213     12.60      209.7    87.0     -80.2    7.266    157.42525    49.33213    
157.66811    49.21637     5.81       212.1    87.0     -78.7    6.796    157.66811    49.21637    
155.74142    49.84966     53.40      219.4    89.3     -69.9    1.446    155.74142    49.84966    
155.98428    49.73390     46.60      217.4    88.0     -66.7    2.139    155.98428    49.73390    
156.22713    49.61814     39.80      216.2    87.9     -68.2    2.964    156.22713    49.61814    
156.46999    49.50238     33.00      213.3    87.5     -73.4    4.131    156.46999    49.50238    
156.71284    49.38662     26.20      209.2    87.3     -77.5    5.231    156.71284    49.38662    
156.95569    49.27086     19.40      211.4    87.5     -77.5    5.546    156.95569    49.27086    
157.19855    49.15510     12.60      210.0    87.5     -78.8    5.931    157.19855    49.15510    
157.44141    49.03934     5.81       211.4    87.6     -77.9    5.690    157.44141    49.03934    
155.51472    49.67263     53.40      218.8    88.3     -72.9    1.228    155.51472    49.67263    
155.75757    49.55687     46.60      216.4    88.2     -70.8    1.977    155.75757    49.55687    
156.00043    49.44110     39.80      208.0    87.3     -75.6    2.940    156.00043    49.44110    
156.24329    49.32534     33.00      208.2    87.8     -77.9    3.984    156.24329    49.32534    
156.48613    49.20958     26.20      205.1    87.7     -80.0    4.675    156.48613    49.20958    
156.72899    49.09382     19.40      209.2    87.8     -77.7    4.186    156.72899    49.09382    
156.97183    48.97806     12.60      204.9    87.5     -79.7    4.344    156.97183    48.97806    
157.21469    48.86230     5.81       202.5    87.6     -81.2    4.636    157.21469    48.86230    
155.28801    49.49559     53.40      48.9     88.4     45.1     0.334    155.28801    49.49559    
155.53087    49.37983     46.60      41.5     89.4     63.7     0.926    155.53087    49.37983    
155.77373    49.26407     39.80      213.6    88.0     -72.5    1.523    155.77373    49.26407    
156.01657    49.14831     33.00      213.5    88.0     -75.3    1.941    156.01657    49.14831    
156.25943    49.03255     26.20      202.0    87.5     -81.2    2.573    156.25943    49.03255    
156.50227    48.91679     19.40      204.9    87.6     -80.3    2.491    156.50227    48.91679    
156.74513    48.80103     12.60      204.1    87.7     -80.8    2.503    156.74513    48.80103    
156.98799    48.68526     5.81       206.5    87.9     -79.0    2.293    156.98799    48.68526    
