   40.225  142.640  -29.000  -37.000     0.166368   30.576
   40.221  142.640  -28.500  -37.000     0.171792   30.576
   40.216  142.639  -28.000  -37.000     0.177216   30.576
   40.212  142.639  -27.500  -37.000     0.182640   30.576
   40.207  142.639  -27.000  -37.000     0.188064   30.576
   40.203  142.639  -26.500  -37.000     0.193488   30.576
   40.198  142.639  -26.000  -37.000     0.198912   30.576
   40.194  142.638  -25.500  -37.000     0.204336   30.576
   40.189  142.638  -25.000  -37.000     0.209760   30.576
   40.185  142.638  -24.500  -37.000     0.211476   30.576
   40.180  142.638  -24.000  -37.000     0.213192   30.576
   40.176  142.638  -23.500  -37.000     0.214908   30.576
   40.171  142.637  -23.000  -37.000     0.216624   30.576
   40.167  142.637  -22.500  -37.000     0.218340   30.576
   40.162  142.637  -22.000  -37.000     0.220056   30.576
   40.158  142.637  -21.500  -37.000     0.221772   30.576
   40.153  142.637  -21.000  -37.000     0.223488   30.576
   40.149  142.636  -20.500  -37.000     0.225204   30.576
   40.144  142.636  -20.000  -37.000     0.226920   30.576
   40.140  142.636  -19.500  -37.000     0.225540   30.576
   40.135  142.636  -19.000  -37.000     0.224160   30.576
   40.131  142.636  -18.500  -37.000     0.222780   30.576
   40.126  142.635  -18.000  -37.000     0.221400   30.576
   40.122  142.635  -17.500  -37.000     0.220020   30.576
   40.117  142.635  -17.000  -37.000     0.218640   30.576
   40.113  142.635  -16.500  -37.000     0.217260   30.576
   40.108  142.635  -16.000  -37.000     0.215880   30.576
   40.104  142.634  -15.500  -37.000     0.214500   30.576
   40.099  142.634  -15.000  -37.000     0.213120   30.576
   40.095  142.634  -14.500  -37.000     0.216378   30.576
   40.090  142.634  -14.000  -37.000     0.219636   30.576
   40.086  142.634  -13.500  -37.000     0.222894   30.576
   40.081  142.633  -13.000  -37.000     0.226152   30.576
   40.077  142.633  -12.500  -37.000     0.229410   30.576
   40.072  142.633  -12.000  -37.000     0.232668   30.576
   40.068  142.633  -11.500  -37.000     0.235926   30.576
   40.063  142.633  -11.000  -37.000     0.239184   30.576
   40.059  142.632  -10.500  -37.000     0.242442   30.576
   40.054  142.632  -10.000  -37.000     0.245700   30.576
   40.050  142.632   -9.500  -37.000     0.240534   30.576
   40.045  142.632   -9.000  -37.000     0.235368   30.576
   40.041  142.631   -8.500  -37.000     0.230202   30.576
   40.036  142.631   -8.000  -37.000     0.225036   30.576
   40.032  142.631   -7.500  -37.000     0.219870   30.576
   40.027  142.631   -7.000  -37.000     0.214704   30.576
   40.023  142.631   -6.500  -37.000     0.209538   30.576
   40.018  142.630   -6.000  -37.000     0.204372   30.576
   40.014  142.630   -5.500  -37.000     0.199206   30.576
   40.009  142.630   -5.000  -37.000     0.194040   30.576
   40.005  142.630   -4.500  -37.000     0.189546   30.576
   40.000  142.630   -4.000  -37.000     0.185052   30.576
   39.996  142.629   -3.500  -37.000     0.180558   30.576
   39.991  142.629   -3.000  -37.000     0.176064   30.576
   39.987  142.629   -2.500  -37.000     0.171570   30.576
   39.982  142.629   -2.000  -37.000     0.167076   30.576
   39.978  142.629   -1.500  -37.000     0.162582   30.576
   39.973  142.628   -1.000  -37.000     0.158088   30.576
   39.969  142.628   -0.500  -37.000     0.153594   30.576
   39.964  142.628    0.000  -37.000     0.149100   30.576
   39.960  142.628    0.500  -37.000     0.148062   30.576
   39.955  142.628    1.000  -37.000     0.147024   30.576
   39.951  142.627    1.500  -37.000     0.145986   30.576
   39.946  142.627    2.000  -37.000     0.144948   30.576
   39.942  142.627    2.500  -37.000     0.143910   30.576
   39.937  142.627    3.000  -37.000     0.142872   30.576
   39.933  142.627    3.500  -37.000     0.141834   30.576
